"","ident","AQP4","SLC1A3","rna_HEPACAM","CD44","NGFR","NCAM1","CD24","rna_FUT4","CXCR4","PDGFRA","rna_ITGB2","rna_ITGB1","rna_TF","NKX2-2","rna_PROM1","MAP2"
"4232","Neurons - 1",0,0,0,0,0,3,9,0,4,0,0,0,0,0,0,6
"4233","Radial Glia - 1",0,0,0,0,0,0,2,0,8,0,0,1,0,0,0,0
"4234","Neurons - 2",0,0,0,0,0,6,29,0,1,0,0,1,0,0,0,7
"4235","Oligos",0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1
"4236","Radial Glia - 1",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"4237","Neurons - 1",0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,6
"4238","Neurons - 2",0,0,0,0,0,3,27,0,0,0,0,1,0,0,0,3
"4239","Mixed",0,0,0,0,2,1,5,0,0,0,0,2,0,0,0,1
"4240","Radial Glia - 1",0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0
"4241","Radial Glia - 2",0,0,0,0,1,1,8,0,0,0,0,1,0,0,0,3
"4242","Neurons - 1",0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,2
"4243","Neurons - 1",0,0,0,0,0,1,9,0,0,0,0,1,0,0,0,4
"4244","Neurons - 1",0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,3
"4245","Oligos",0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,1
"4246","Oligos",0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"4247","Mixed",0,0,0,0,2,0,6,0,0,0,0,1,0,0,0,0
"4248","Neurons - 1",0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,2
"4249","Oligos",0,0,0,0,1,0,7,0,0,0,0,2,0,0,0,0
"4250","Radial Glia - 1",0,0,0,0,0,7,14,0,1,0,0,1,0,0,0,6
"4251","Oligos",0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,2
"4252","Mixed",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"4253","Oligos",0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,1
"4254","Radial Glia - 2",0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1
"4255","Radial Glia - 1",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
"4256","Neurons - 1",0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3
"4257","Radial Glia - 1",0,1,0,0,0,5,5,0,0,0,0,0,0,0,1,0
"4258","Neurons - 1",0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,5
"4259","Neurons - 2",0,0,0,0,0,9,35,0,0,0,0,4,0,0,0,11
"4260","Mixed",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"4261","Neurons - 1",0,0,0,0,0,1,7,0,1,0,0,2,0,0,0,3
"4262","Mixed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4263","Radial Glia - 1",0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
"4264","Radial Glia - 2",0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,6
"4265","Radial Glia - 1",0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0
"4266","NPC",0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"4267","Neurons - 1",0,0,0,0,0,3,8,0,0,0,0,1,0,0,0,11
"4268","Mixed",0,0,0,0,0,1,6,0,1,0,0,2,0,0,0,4
"4269","Neurons - 1",0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,3
"4270","Radial Glia - 1",0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1
"4271","Radial Glia - 2",0,0,0,0,2,1,14,0,0,0,0,2,0,0,0,4
"4272","Oligos",0,0,0,0,0,1,6,0,2,0,0,2,0,0,0,2
"4273","Oligos",0,0,0,0,0,4,20,0,1,0,0,0,0,0,0,1
"4274","Neurons - 1",0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,4
"4275","Radial Glia - 1",0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1
"4276","Neurons - 1",0,0,0,0,0,5,8,0,0,0,0,3,0,0,0,3
"4277","Mixed",0,0,0,0,0,0,5,0,2,0,0,2,0,0,0,2
"4278","Radial Glia - 2",0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,5
"4279","Neurons - 2",0,0,0,0,1,6,23,0,0,0,0,0,0,0,0,6
"4280","Neurons - 1",0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,4
"4281","Neurons - 1",0,0,0,0,1,3,8,0,0,0,0,0,0,0,0,2
"4282","Neurons - 2",0,0,0,0,1,6,17,0,0,0,0,1,0,0,0,8
"4283","Radial Glia - 1",0,0,0,0,0,1,2,0,6,0,0,0,0,0,0,3
"4284","Oligos",0,0,0,0,0,2,7,0,1,0,0,0,0,0,0,1
"4285","Mixed",0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2
"4286","Oligos",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4
"4287","Oligos",0,0,0,0,0,4,5,0,1,0,0,1,0,0,0,10
"4288","Oligos",0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2
"4289","Radial Glia - 1",0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,1
"4290","Radial Glia - 1",0,0,0,0,0,1,2,0,0,0,0,2,0,1,0,1
"4291","Neurons - 1",0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,1
"4292","Mixed",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"4293","Mixed",0,0,0,0,0,1,3,0,1,0,0,3,0,0,0,0
"4294","Mixed",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"4295","Radial Glia - 1",0,1,0,0,0,0,2,0,2,0,0,1,0,0,1,3
"4296","Neurons - 2",0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,5
"4297","Neurons - 1",0,0,0,0,0,7,7,0,0,0,0,1,0,0,0,9
"4298","Neurons - 2",0,0,0,0,0,7,26,0,2,1,0,0,0,0,0,6
"4299","Neurons - 1",0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,6
"4300","Neurons - 1",0,0,0,0,0,5,23,0,0,0,0,1,0,0,0,4
"4301","Neurons - 1",0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2
"4302","Mixed",0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1
"4303","Radial Glia - 1",0,2,0,0,0,2,2,0,3,0,0,1,0,0,0,0
"4304","Neurons - 2",0,0,0,0,0,14,29,0,1,0,0,1,0,0,0,6
"4305","Radial Glia - 1",0,0,0,0,0,6,9,0,0,1,0,0,0,0,0,6
"4306","Radial Glia - 1",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
"4307","Neurons - 1",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6
"4308","Oligos",0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,2
"4309","Mixed",0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0
"4310","Astrocytes",0,0,0,2,6,1,1,0,0,0,0,9,0,0,0,1
"4311","Radial Glia - 1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4312","Neurons - 1",0,0,0,0,0,2,21,0,0,0,0,1,0,0,0,2
"4313","Mixed",0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,3
"4314","Mixed",0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,2
"4315","Neurons - 1",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5
"4316","Mixed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4317","Oligos",0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,3
"4318","Radial Glia - 1",0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0
"4319","Neurons - 1",0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,2
"4320","Mixed",0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0
"4321","Mixed",0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"4322","Neurons - 1",0,0,0,0,1,2,15,0,0,0,0,0,0,0,0,3
"4323","Radial Glia - 1",0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,1
"4324","Oligos",0,0,0,0,0,5,3,0,3,0,0,1,0,0,0,0
"4325","Neurons - 1",0,0,0,0,0,5,12,0,0,0,0,1,0,0,0,7
"4326","Neurons - 2",0,0,0,0,1,5,20,0,0,0,0,0,0,0,0,9
"4327","Radial Glia - 1",0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,1
"4328","Neurons - 2",0,0,0,0,0,18,27,0,0,0,0,3,0,0,0,23
"4329","Neurons - 1",0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,1
"4330","Mixed",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
"4331","Neurons - 1",0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,1
"4332","Radial Glia - 1",0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,1
"4333","Radial Glia - 1",0,0,0,0,1,0,3,0,3,0,0,2,0,0,0,0
"4334","Radial Glia - 1",0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,4
"4335","Radial Glia - 1",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"4336","Radial Glia - 1",0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,1
"4337","Neurons - 1",0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,2
"4338","Radial Glia - 1",0,3,0,0,0,1,11,0,3,0,0,3,0,0,0,3
"4339","Radial Glia - 1",0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"4340","Radial Glia - 1",0,1,0,0,0,1,2,0,5,0,0,0,0,0,0,1
"4341","Radial Glia - 1",0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,2
"4342","Radial Glia - 1",0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0
"4343","Radial Glia - 1",0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,1
"4344","Mixed",0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1
"4345","Neurons - 2",0,0,0,0,1,4,21,0,1,0,0,1,0,0,0,3
"4346","Oligos",0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,3
"4347","Mixed",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"4348","Neurons - 1",0,0,0,0,1,4,13,0,0,0,0,0,0,0,0,10
"4349","Radial Glia - 1",0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1
"4350","Neurons - 1",0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,6
"4351","Oligos",0,0,0,0,0,1,10,0,0,0,0,2,0,0,0,4
"4352","NPC",0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,1
"4353","Mixed",0,0,0,0,0,7,19,0,0,0,0,2,0,0,0,3
"4354","Radial Glia - 2",0,0,0,0,1,2,7,0,1,0,0,2,0,0,0,3
"4355","Radial Glia - 1",0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3
"4356","Mixed",0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,2
"4357","Oligos",0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1
"4358","Astrocytes",8,0,0,0,0,2,1,0,0,0,0,2,0,0,0,10
"4359","Radial Glia - 1",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
"4360","Oligos",0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,2
"4361","Oligos",0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,1
"4362","Mixed",0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1
"4363","Mixed",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"4364","Radial Glia - 2",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"4365","Mixed",0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,3
"4366","Mixed",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
"4367","Mixed",0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"4368","Radial Glia - 1",0,0,0,0,1,8,24,0,1,0,0,3,0,0,0,6
"4369","Radial Glia - 1",0,1,0,0,0,0,6,0,8,0,0,0,1,0,0,0
"4370","Radial Glia - 1",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"4371","Oligos",0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,7
"4372","Neurons - 1",0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,3
"4373","Neurons - 1",0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,2
"4374","Oligos",0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,1
"4375","Mixed",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"4376","Neurons - 2",0,0,0,0,2,7,11,0,1,0,0,0,1,0,0,8
"4377","Neurons - 1",0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2
"4378","Radial Glia - 1",0,0,0,0,0,2,7,0,0,0,0,1,0,0,0,3
"4379","Oligos",0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2
"4380","Oligos",0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,2
"4381","Oligos",0,0,0,0,0,4,11,0,0,0,0,1,0,0,0,5
"4382","Radial Glia - 2",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"4383","Neurons - 2",0,0,0,0,1,11,21,0,3,0,0,0,0,0,0,14
"4384","Radial Glia - 2",0,0,0,0,1,3,12,0,0,0,0,2,0,0,0,8
"4385","Radial Glia - 1",0,2,0,0,0,0,9,0,2,0,0,0,0,0,0,0
"4386","Mixed",0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0
"4387","Neurons - 1",0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,4
"4388","Neurons - 1",0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,1
"4389","Neurons - 2",0,0,0,0,0,6,24,0,0,1,0,1,0,0,1,3
"4390","Neurons - 2",0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,9
"4391","Neurons - 1",0,0,0,0,0,2,12,0,1,0,0,0,0,0,0,1
"4392","Mixed",0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0
"4393","Radial Glia - 1",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"4394","Mixed",0,1,0,0,0,0,7,0,0,0,0,1,0,1,0,5
"4395","Mixed",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"4396","Mixed",0,1,0,0,0,2,9,0,5,0,0,1,0,0,0,0
"4397","Neurons - 2",0,0,0,0,1,6,28,0,2,0,0,1,0,0,0,8
"4398","Neurons - 2",0,0,0,0,1,5,23,0,0,0,0,0,0,0,0,10
"4399","Radial Glia - 1",0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0
"4400","Mixed",0,0,0,0,1,2,9,0,1,0,0,0,0,0,0,7
"4401","Radial Glia - 2",0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1
"4402","Radial Glia - 1",0,0,0,0,0,1,2,0,10,0,0,0,0,0,0,0
"4403","Mixed",0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1
"4404","Radial Glia - 1",0,1,0,0,1,0,3,0,4,0,0,0,0,0,0,1
"4405","Radial Glia - 1",0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,2
"4406","Radial Glia - 1",0,0,0,0,0,7,17,0,2,0,0,2,0,0,0,1
"4407","Neurons - 1",0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,2
"4408","Neurons - 1",0,0,0,0,0,1,5,0,6,0,0,0,0,0,0,6
"4409","Neurons - 2",0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,8
"4410","Mixed",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"4411","NPC",0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,5
"4412","Neurons - 1",0,0,0,0,0,3,7,0,0,0,0,1,0,0,0,4
"4413","Radial Glia - 1",0,0,0,0,0,9,20,0,0,0,0,0,0,0,0,4
"4414","Neurons - 2",0,0,0,0,2,8,11,0,0,0,0,0,0,0,0,4
"4415","Radial Glia - 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4416","Radial Glia - 1",0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0
"4417","Neurons - 2",0,0,0,0,1,7,31,0,0,0,0,0,0,0,0,4
"4418","Oligos",0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,3
"4419","Neurons - 1",0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,4
"4420","Neurons - 1",0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,8
"4421","Radial Glia - 1",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"4422","Mixed",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4
"4423","Neurons - 2",0,0,0,0,0,5,37,0,2,1,0,2,0,0,0,4
"4424","Neurons - 2",0,0,0,0,0,6,14,0,4,0,0,0,0,0,0,4
"4425","Radial Glia - 1",0,1,0,0,0,1,2,0,2,0,0,2,0,0,0,1
"4426","Radial Glia - 1",0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0
"4427","Neurons - 1",0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0
"4428","Radial Glia - 1",0,1,0,0,0,2,0,0,6,0,0,1,0,0,0,3
"4429","Mixed",0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,2
"4430","Neurons - 1",0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,2
"4431","Oligos",0,0,0,0,0,3,11,0,1,0,0,0,0,0,0,3
"4432","Mixed",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4433","Mixed",0,0,0,0,0,2,7,0,0,0,0,1,0,0,0,3
"4434","Neurons - 2",0,0,0,0,2,4,21,0,0,0,0,3,0,0,0,4
"4435","NPC",0,0,0,0,0,2,23,0,1,0,0,0,0,0,0,4
"4436","Neurons - 2",0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,13
"4437","Mixed",0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0
"4438","Radial Glia - 1",0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"4439","Radial Glia - 1",0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0
"4440","Neurons - 1",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4
"4441","Mixed",0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2
"4442","Mixed",0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
"4443","Radial Glia - 1",0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0
"4444","Neurons - 2",0,0,0,0,0,9,25,0,0,0,0,0,0,0,0,13
"4445","Neurons - 2",0,0,0,0,0,3,16,0,0,0,0,2,0,0,0,10
"4446","Neurons - 2",0,0,0,0,0,17,35,0,0,2,0,3,0,0,0,14
"4447","Radial Glia - 1",0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1
"4448","Neurons - 1",0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,3
"4449","Neurons - 1",0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
"4450","Neurons - 1",0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5
"4451","Neurons - 2",0,0,0,0,2,3,19,0,4,0,0,1,0,0,0,10
"4452","Neurons - 1",0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,8
"4453","Mixed",0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,4
"4454","Radial Glia - 2",0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,4
"4455","Oligos",0,0,0,0,0,6,22,0,0,1,0,0,0,0,0,0
"4456","Mixed",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"4457","Oligos",0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,4
"4458","NPC",0,0,0,0,0,2,9,0,0,0,0,1,0,0,0,2
"4459","Neurons - 1",0,0,0,0,0,4,13,0,0,0,0,1,0,0,0,4
"4460","Radial Glia - 1",0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1
"4461","Oligos",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4462","Radial Glia - 1",0,0,0,0,0,1,6,0,1,0,0,2,0,0,0,0
"4463","Neurons - 2",0,0,0,0,0,6,19,0,0,0,0,3,0,0,0,6
"4464","Radial Glia - 1",0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0
"4465","Radial Glia - 1",0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1
"4466","Oligos",0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,6
"4467","Radial Glia - 1",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
"4468","Radial Glia - 1",0,1,0,0,0,4,8,0,0,0,0,0,0,0,0,4
"4469","Mixed",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4470","Radial Glia - 1",0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0
"4471","Radial Glia - 1",0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0
"4472","Neurons - 1",0,0,0,0,0,4,6,0,0,0,0,1,0,0,0,2
"4473","Mixed",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"4474","Radial Glia - 2",0,0,0,0,0,1,12,0,0,1,0,0,0,0,0,5
"4475","Radial Glia - 1",0,1,0,0,0,1,17,0,2,0,0,0,0,0,0,7
"4476","Neurons - 2",0,0,0,0,0,2,32,0,0,0,0,1,0,0,0,9
"4477","Neurons - 1",0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,5
"4478","Neurons - 1",0,0,0,0,0,2,10,0,0,0,0,1,0,0,0,4
"4479","Radial Glia - 1",0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,2
"4480","Radial Glia - 1",0,2,0,0,0,0,3,0,5,0,0,0,0,0,0,2
"4481","Radial Glia - 1",0,0,0,0,0,3,11,0,4,0,0,0,0,0,0,3
"4482","Neurons - 1",0,1,0,0,0,3,3,0,0,0,0,0,0,3,0,4
"4483","Neurons - 1",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
"4484","Radial Glia - 1",0,0,0,0,0,2,12,0,7,0,0,0,0,0,0,0
"4485","Radial Glia - 1",0,1,0,0,0,2,3,0,1,0,0,0,0,0,0,1
"4486","Neurons - 1",0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1
"4487","Neurons - 1",0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,7
"4488","Neurons - 1",0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,2
"4489","Oligos",0,0,0,0,0,5,26,0,0,0,0,0,0,0,0,9
"4490","Neurons - 1",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
"4491","Neurons - 2",0,0,0,0,1,6,32,0,1,0,0,0,0,0,0,12
"4492","Radial Glia - 1",0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0
"4493","Mixed",0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0
"4494","Neurons - 1",0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,6
"4495","Radial Glia - 1",0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0
"4496","Radial Glia - 2",0,0,0,0,0,2,5,0,4,0,0,0,0,0,0,3
"4497","Mixed",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1
"4498","Radial Glia - 1",0,2,0,0,0,0,6,0,3,0,0,0,0,0,0,1
"4499","Radial Glia - 2",0,0,0,0,0,1,8,0,0,0,0,1,0,0,0,0
"4500","Radial Glia - 1",0,1,0,0,1,1,15,0,0,0,0,2,0,0,0,7
"4501","Mixed",0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,1
"4502","Neurons - 2",0,0,0,0,0,10,31,0,0,0,0,1,0,0,0,10
"4503","Radial Glia - 1",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
"4504","Mixed",0,1,0,0,0,2,8,0,0,0,0,1,0,0,0,1
"4505","Mixed",0,0,0,0,0,0,3,0,8,0,0,1,0,0,0,0
"4506","Oligos",0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,3
"4507","Astrocytes",0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,11
"4508","Oligos",0,0,0,0,0,1,24,1,0,0,0,0,0,0,0,2
"4509","Neurons - 1",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
"4510","Mixed",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"4511","Oligos",0,0,0,0,0,4,12,0,0,0,0,2,0,0,0,1
"4512","Radial Glia - 1",0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0
"4513","Mixed",0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2
"4514","Oligos",0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,1
"4515","Radial Glia - 2",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"4516","Oligos",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"4517","Radial Glia - 1",0,2,0,1,0,3,37,0,3,0,0,1,0,0,1,7
"4518","Mixed",0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,1
"4519","Radial Glia - 1",0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0
"4520","Oligos",0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,2
"4521","Oligos",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5
"4522","Astrocytes",0,0,0,9,1,0,23,0,0,0,0,4,0,2,1,10
"4523","Mixed",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
"4524","Oligos",0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,2
"4525","Radial Glia - 2",0,0,0,0,2,0,8,0,0,0,0,1,0,0,0,1
"4526","Radial Glia - 1",0,1,0,0,0,3,14,0,0,0,0,0,0,0,0,0
"4527","Neurons - 1",0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3
"4528","Neurons - 1",0,0,0,0,0,0,11,0,0,0,0,1,1,0,0,2
"4529","Radial Glia - 2",0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5
"4530","Neurons - 2",0,0,0,0,3,15,38,0,1,0,0,7,0,0,0,24
"4531","Oligos",0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,2
"4532","Radial Glia - 1",0,0,0,0,1,1,7,0,1,0,0,0,0,0,1,0
"4533","Radial Glia - 2",0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,1
"4534","Neurons - 2",0,0,0,0,0,7,28,0,2,0,0,1,0,0,0,9
"4535","Mixed",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2
"4536","Neurons - 2",0,0,0,0,0,9,19,0,1,0,0,1,0,0,0,8
"4537","Neurons - 1",0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,2
"4538","Radial Glia - 1",0,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0
"4539","Neurons - 1",0,0,0,0,0,3,6,0,1,0,0,0,0,0,0,3
"4540","Mixed",0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0
"4541","Neurons - 2",0,1,0,0,0,4,5,0,0,0,0,0,0,0,0,3
"4542","Oligos",0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0
"4543","Radial Glia - 1",0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0
"4544","Oligos",0,0,0,0,0,3,15,0,0,1,0,0,0,0,0,6
"4545","Radial Glia - 1",0,0,0,0,0,2,6,0,1,0,0,0,0,0,0,0
"4546","Neurons - 1",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2
"4547","Neurons - 1",0,0,0,0,0,5,16,0,0,0,0,1,0,0,0,3
"4548","Radial Glia - 1",0,0,0,0,1,1,6,0,2,0,0,0,0,0,0,0
"4549","Neurons - 1",0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0
